0,-5.833913532731422
1,-5.698952833746888
2,2.8291717468912
3,-2.853838372884666
4,2.892415636461586
5,2.9963837329922955
6,-3.1119924989208263
7,0.7380141234397722
8,2.027123373115431
9,1.3041849927582303
10,0.7297808231356007
11,1.8828733305733136
12,0.20020182617191115
13,-0.1352534770548284
14,0.4118579749723973
15,1.9810687428820177
16,-0.39658337988012304
17,-1.9426840153384366
18,-0.6371792924767633
19,1.6275100175072421
20,0.06305565971100671
21,0.1280271375396482
22,1.2130372819622173
23,1.5643420013053795
24,0.3152665188295923
25,0.7008350183364219
26,-1.0688501648146476
27,-0.5097067523380652
28,-4.9480363630801545
29,1.0209961393681775
30,-0.6104954206254873
31,-2.127178221031042
32,-1.8167871968195095
33,2.26131161493364
34,-0.42337055955445396
35,1.0294895174828158
36,0.48457033371614877
37,0.21399428863337688
38,-2.3091792597618213
39,0.9358002804184355
40,0.6130252591735369
41,0.16948915394755318
42,0.0
43,0.7699986176393253
44,1.6312866560653312
45,0.0
46,0.08698586959143888
47,-0.2350842287071147
48,-0.4175692007273371
49,-0.6944391800249246
50,0.03087978704477568
51,0.45005225475112853
52,0.08214516865438826
53,1.1326054262041074
54,-0.157889346174772
55,0.09634527071813581
56,0.03258298351071201
57,0.26443444620335493
58,-0.7300399035926576
59,0.7738768906125513
60,0.6746767556972446
61,1.4240317868956445
62,-0.1989043981746714
63,-0.701477804469584
64,-0.6436071291066736
65,1.3494602583894828
66,-0.23655388641365882
67,0.0
68,0.3140288516154601
69,0.5285921624599271
70,-0.601139711420014
71,-2.0376842163970097
72,0.22938715316297467
73,1.4354548433566756
74,0.06853736925761497
75,0.7597516545975582
76,-0.3474063447598653
77,-0.42304786682715745
78,0.5015993913555702
79,-1.500056006044223
80,1.0937972131315918
81,-1.0321363754122679
82,0.4135341692078191
83,-0.7856842615591884
84,-0.9365536257003624
85,1.3615792083603124
86,1.464068381453677
87,0.6607283811203756
88,-0.3849783530010174
89,-1.5099930320581
90,0.8186859614294593
91,1.0294463282604818
92,0.6962200322606173
93,0.5466004851854775
94,0.8571776457351772
95,0.035414560392783914
96,-0.711418400136382
97,-1.2909641294260132
98,-2.3806766715521843
99,1.5762367827204056
100,-0.16424146723712116
101,-1.7786722793108607
102,1.4594169918955735
103,0.8799178681895545
104,1.8858274239044936
105,0.0
106,0.24284465158563595
107,-1.6968958412796273
108,0.6611963772995507
109,-0.8680003688133372
110,-0.5490315009625956
111,-0.7410010503024779
112,1.9095178826338288
113,-0.02972217826777501
114,-0.38535697187666035
115,1.0518231078268596
