TF pct ,,,0.9697,,,Run t distribution,result:,parameter 1,parameter 2,parameter 3
0.025697102,0.002003444,2.68E-04,1.58E+00,,,,,,,
-0.004530917,0.001805453,2.61E-04,-2.82E-01,,,,,,,
0.000267738,0.00175886,2.53E-04,1.69E-02,,,,,,,
0.010438972,0.002021868,2.48E-04,6.68E-01,,,,,,,
-0.000397351,0.001948565,2.41E-04,-2.58E-02,,,,,,,
-0.014442825,0.001451906,2.40E-04,-9.37E-01,,,,,,,
-0.01815004,0.000857967,2.43E-04,-1.17E+00,,,,,,,
0.00191702,0.000890056,2.35E-04,1.25E-01,,,,,,,
-0.012436791,0.000486253,2.33E-04,-8.15E-01,,,,,,,
0.021311929,0.001117271,2.40E-04,1.38E+00,,,,,,,
-0.022086721,0.00041419,2.47E-04,-1.41E+00,,,,,,,
0.003048358,0.000494005,2.40E-04,1.97E-01,,,,,,,
0.010222406,0.000788776,2.36E-04,6.67E-01,,,,,,,
0.018733762,0.001332509,2.39E-04,1.22E+00,,,,,,,
-0.006845638,0.001084711,2.33E-04,-4.49E-01,,,,,,,
0,0.001051844,2.26E-04,0.00E+00,,,,,,,
-0.001486687,0.000974927,2.20E-04,-1.01E-01,,,,,,,
0.004195994,0.001072525,2.13E-04,2.88E-01,,,,,,,
-0.02992317,0.000133356,2.34E-04,-1.96E+00,,,,,,,
-0.001667361,7.87939E-05,2.27E-04,-1.11E-01,,,,,,,
0.021990257,0.000742711,2.35E-04,1.44E+00,,,,,,,
-0.03404603,-0.000311388,2.63E-04,-2.10E+00,,,,,,,
0.010573805,1.84337E-05,2.58E-04,6.58E-01,,,,,,,
0.004882813,0.000165824,2.51E-04,3.08E-01,,,,,,,
0.005553242,0.000329063,2.45E-04,3.55E-01,,,,,,,
-0.044456717,-0.001027946,2.97E-04,-2.58E+00,,,,,,,
0.031498338,-4.23996E-05,3.18E-04,1.77E+00,,,,,,,
-0.046084886,-0.001437487,3.73E-04,-2.39E+00,,,,,,,
0.053597651,0.000230078,4.49E-04,2.53E+00,,,,,,,
0,0.000223106,4.35E-04,0.00E+00,,,,,,,
0,0.000216346,4.22E-04,0.00E+00,,,,,,,
-0.020720345,-0.000418035,4.22E-04,-1.01E+00,,,,,,,
-0.00667424,-0.000607598,4.11E-04,-3.30E-01,,,,,,,
0.005432452,-0.000424585,3.99E-04,2.72E-01,,,,,,,
0.000710934,-0.000390179,3.87E-04,3.61E-02,,,,,,,
-0.076300085,-0.002690249,5.52E-04,-3.27E+00,,,,,,,
0.043531764,-0.001289722,5.92E-04,1.79E+00,,,,,,,
-0.005601415,-0.001420366,5.75E-04,-2.34E-01,,,,,,,
-0.050252001,-0.002899965,6.34E-04,-2.01E+00,,,,,,,
-0.037927267,-0.003961292,6.59E-04,-1.50E+00,,,,,,,
-0.03780013,-0.004986609,6.82E-04,-1.47E+00,,,,,,,
-0.062721295,-0.00673597,7.81E-04,-2.31E+00,,,,,,,
-0.027343047,-0.007360364,7.80E-04,-1.02E+00,,,,,,,
-0.097466247,-0.010090572,1.04E-03,-3.18E+00,,,,,,,
0.067827869,-0.007729644,1.15E-03,2.05E+00,,,,,,,
0.097102284,-0.004553236,1.40E-03,2.61E+00,,,,,,,
-0.023613783,-0.005130771,1.38E-03,-6.43E-01,,,,,,,
-0.110175564,-0.008313628,1.70E-03,-2.73E+00,,,,,,,
0.070666398,-0.005920533,1.80E-03,1.68E+00,,,,,,,
-0.026513727,-0.006544507,1.77E-03,-6.38E-01,,,,,,,
0.059300753,-0.004549396,1.82E-03,1.40E+00,,,,,,,
-0.026075857,-0.005201647,1.79E-03,-6.21E-01,,,,,,,
-0.054858641,-0.006706254,1.82E-03,-1.30E+00,,,,,,,
-0.03526149,-0.007571478,1.81E-03,-8.43E-01,,,,,,,
-0.052772074,-0.008941056,1.84E-03,-1.26E+00,,,,,,,
-0.045957078,-0.010062642,1.85E-03,-1.10E+00,,,,,,,
0.099977278,-0.006728432,2.09E-03,2.21E+00,,,,,,,
0.003924809,-0.006405639,2.03E-03,8.80E-02,,,,,,,
0.062757202,-0.004310005,2.09E-03,1.38E+00,,,,,,,
0.038722168,-0.00300613,2.07E-03,8.53E-01,,,,,,,
0.008014911,-0.002672192,2.01E-03,1.79E-01,,,,,,,
0.004068047,-0.002467963,1.95E-03,9.23E-02,,,,,,,
-0.050276243,-0.003916554,1.97E-03,-1.14E+00,,,,,,,
-0.036843126,-0.004914229,1.95E-03,-8.40E-01,,,,,,,
0.026978055,-0.003947893,1.91E-03,6.20E-01,,,,,,,
-0.028817879,-0.004701453,1.88E-03,-6.69E-01,,,,,,,
-0.030278563,-0.00547644,1.85E-03,-7.10E-01,,,,,,,
-0.060782681,-0.007152219,1.90E-03,-1.41E+00,,,,,,,
0.083554965,-0.004403791,2.06E-03,1.85E+00,,,,,,,
-0.084270812,-0.006823762,2.21E-03,-1.81E+00,,,,,,,
0.004020549,-0.006495179,2.14E-03,8.77E-02,,,,,,,
0.010233593,-0.005988298,2.08E-03,2.26E-01,,,,,,,
-0.090288483,-0.008542593,2.27E-03,-1.93E+00,,,,,,,
-0.074558218,-0.010542867,2.37E-03,-1.57E+00,,,,,,,
0.049437614,-0.008725458,2.37E-03,1.03E+00,,,,,,,
0.079262213,-0.006059432,2.49E-03,1.60E+00,,,,,,,
0.009699769,-0.005581928,2.41E-03,1.99E-01,,,,,,,
0.064958829,-0.003444543,2.47E-03,1.31E+00,,,,,,,
0,-0.003340173,2.39E-03,0.00E+00,,,,,,,
0.015249141,-0.002776917,2.33E-03,3.16E-01,,,,,,,
-0.115295113,-0.006186218,2.66E-03,-2.25E+00,,,,,,,
0.054280249,-0.004354084,2.67E-03,1.05E+00,,,,,,,
0.027670674,-0.003383734,2.61E-03,5.43E-01,,,,,,,
-0.025601412,-0.00405693,2.55E-03,-5.08E-01,,,,,,,
0.034654587,-0.002883971,2.51E-03,6.93E-01,,,,,,,
0.051882662,-0.001224542,2.52E-03,1.03E+00,,,,,,,
-0.025182102,-0.001950456,2.46E-03,-5.08E-01,,,,,,,
0.01558497,-0.001419133,2.39E-03,3.19E-01,,,,,,,
-0.051923481,-0.002949414,2.40E-03,-1.06E+00,,,,,,,
0.04789357,-0.001408872,2.40E-03,9.78E-01,,,,,,,
-0.031527719,-0.002321473,2.36E-03,-6.50E-01,,,,,,,
0.053528512,-0.000629218,2.37E-03,1.10E+00,,,,,,,
0.007051016,-0.000396507,2.30E-03,1.47E-01,,,,,,,
0.002265239,-0.000315856,2.23E-03,4.79E-02,,,,,,,
0.011300596,3.6122E-05,2.17E-03,2.43E-01,,,,,,,
-0.014256198,-0.000396935,2.11E-03,-3.10E-01,,,,,,,
-0.026199958,-0.001178767,2.07E-03,-5.77E-01,,,,,,,
0.013775291,-0.000725659,2.01E-03,3.07E-01,,,,,,,
0.006157113,-0.000517111,1.95E-03,1.39E-01,,,,,,,
-0.011394809,-0.000846705,1.89E-03,-2.62E-01,,,,,,,
0.032230523,0.000155535,1.87E-03,7.46E-01,,,,,,,
0.029569892,0.00104679,1.84E-03,6.90E-01,,,,,,,
0.004619401,0.00115504,1.78E-03,1.09E-01,,,,,,,
0.006797281,0.001326,1.73E-03,1.63E-01,,,,,,,
0.01370135,0.001700973,1.68E-03,3.34E-01,,,,,,,
-0.026640548,0.000842225,1.65E-03,-6.55E-01,,,,,,,
0.005634937,0.000987444,1.60E-03,1.41E-01,,,,,,,
-0.046227737,-0.000443176,1.62E-03,-1.15E+00,,,,,,,
-0.020562316,-0.001052786,1.58E-03,-5.17E-01,,,,,,,
0.012210797,-0.000650899,1.54E-03,3.11E-01,,,,,,,
-0.042539683,-0.001920129,1.55E-03,-1.08E+00,,,,,,,
0.016578249,-0.001359629,1.51E-03,4.27E-01,,,,,,,
0.008045227,-0.001074661,1.47E-03,2.10E-01,,,,,,,
0,-0.001042099,1.42E-03,0.00E+00,,,,,,,
-0.06686799,-0.003036624,1.51E-03,-1.72E+00,,,,,,,
0.04877485,-0.001466736,1.54E-03,1.24E+00,,,,,,,
-0.021379766,-0.002070101,1.51E-03,-5.51E-01,,,,,,,
-0.01036036,-0.002321296,1.47E-03,-2.71E-01,,,,,,,
0.015248066,-0.001788944,1.43E-03,4.04E-01,,,,,,,
0.011208249,-0.001395129,1.39E-03,3.01E-01,,,,,,,
0.046996231,7.11291E-05,1.41E-03,1.25E+00,,,,,,,
-0.037264451,-0.001060139,1.41E-03,-9.92E-01,,,,,,,
-0.026610952,-0.001834329,1.39E-03,-7.14E-01,,,,,,,
0.011070944,-0.001443299,1.35E-03,3.01E-01,,,,,,,
0.003575419,-0.001291232,1.31E-03,9.88E-02,,,,,,,
0,-0.001252107,1.27E-03,0.00E+00,,,,,,,
0.004230684,-0.001085979,1.23E-03,1.20E-01,,,,,,,
0.041019956,0.000189831,1.25E-03,1.16E+00,,,,,,,
-0.006176784,-3.0774E-06,1.21E-03,-1.77E-01,,,,,,,
-0.043291899,-0.001314729,1.23E-03,-1.23E+00,,,,,,,
0.002016129,-0.001213804,1.19E-03,5.84E-02,,,,,,,
0.01363738,-0.000763813,1.16E-03,4.00E-01,,,,,,,
-0.021393913,-0.001388905,1.14E-03,-6.33E-01,,,,,,,
0,-0.001346821,1.11E-03,0.00E+00,,,,,,,
-0.038990309,-0.002487419,1.12E-03,-1.17E+00,,,,,,,
-0.015478424,-0.002881046,1.09E-03,-4.70E-01,,,,,,,
-0.007384469,-0.0030175,1.06E-03,-2.28E-01,,,,,,,
-0.01799856,-0.003471426,1.04E-03,-5.61E-01,,,,,,,
-0.02688172,-0.004180758,1.03E-03,-8.45E-01,,,,,,,
0.02812657,-0.003201846,1.02E-03,8.84E-01,,,,,,,
-0.028089888,-0.003955954,1.02E-03,-8.88E-01,,,,,,,
-0.010052777,-0.004140687,9.88E-04,-3.23E-01,,,,,,,
-0.013709063,-0.004430609,9.64E-04,-4.46E-01,,,,,,,
-0.046846847,-0.005715821,1.00E-03,-1.51E+00,,,,,,,
-0.034836619,-0.006598181,1.01E-03,-1.12E+00,,,,,,,
0.026580862,-0.005592856,9.99E-04,8.55E-01,,,,,,,
-0.040883074,-0.00666215,1.02E-03,-1.31E+00,,,,,,,
0.007388463,-0.006236416,9.90E-04,2.40E-01,,,,,,,
-0.027926657,-0.006893631,9.83E-04,-9.13E-01,,,,,,,
0.059779454,-0.004873436,1.06E-03,1.86E+00,,,,,,,
-0.00109529,-0.004758958,1.03E-03,-3.45E-02,,,,,,,
0.07127193,-0.002455222,1.15E-03,2.10E+00,,,,,,,
0.008188332,-0.002132723,1.12E-03,2.45E-01,,,,,,,
-0.013705584,-0.00248338,1.09E-03,-4.16E-01,,,,,,,
0.043746783,-0.001082606,1.12E-03,1.31E+00,,,,,,,
0.033037475,-4.8768E-05,1.12E-03,9.89E-01,,,,,,,
-0.011694511,-0.000401634,1.09E-03,-3.55E-01,,,,,,,
0.006471867,-0.000193367,1.05E-03,1.99E-01,,,,,,,
0.081529945,0.002282849,1.22E-03,2.34E+00,,,,,,,
-0.031875291,0.001247858,1.22E-03,-9.14E-01,,,,,,,
0.018985821,0.001785318,1.19E-03,5.51E-01,,,,,,,
-0.02941842,0.000839845,1.18E-03,-8.56E-01,,,,,,,
-0.032874796,-0.000181709,1.18E-03,-9.58E-01,,,,,,,
0.015670203,0.000298604,1.15E-03,4.62E-01,,,,,,,
0.01281747,0.000677926,1.12E-03,3.83E-01,,,,,,,
0.055073822,0.002326121,1.18E-03,1.61E+00,,,,,,,
0.013771657,0.002672921,1.15E-03,4.08E-01,,,,,,,
-0.022129711,0.001921401,1.13E-03,-6.60E-01,,,,,,,
-0.032265292,0.000885545,1.13E-03,-9.62E-01,,,,,,,
0.015744385,0.001335767,1.10E-03,4.75E-01,,,,,,,
0.060861637,0.003139401,1.18E-03,1.78E+00,,,,,,,
-0.003652772,0.002933598,1.14E-03,-1.08E-01,,,,,,,
-0.022212637,0.002171667,1.12E-03,-6.64E-01,,,,,,,
0.010586678,0.002426642,1.09E-03,3.21E-01,,,,,,,
0.027717154,0.003192945,1.08E-03,8.46E-01,,,,,,,
0.011679762,0.003450095,1.05E-03,3.62E-01,,,,,,,
-0.04534005,0.001971754,1.08E-03,-1.38E+00,,,,,,,
0.028144239,0.00276478,1.08E-03,8.61E-01,,,,,,,
-0.00427716,0.002551409,1.04E-03,-1.33E-01,,,,,,,
0.000429553,0.002487117,1.01E-03,1.35E-02,,,,,,,
0.026191498,0.00320536,1.00E-03,8.32E-01,,,,,,,
-0.015062762,0.002651836,9.78E-04,-4.83E-01,,,,,,,
0.000212404,0.002577921,9.49E-04,6.92E-03,,,,,,,
0.038012317,0.003651583,9.64E-04,1.23E+00,,,,,,,
-0.004296236,0.003410764,9.35E-04,-1.41E-01,,,,,,,
-0.001643723,0.003257613,9.07E-04,-5.49E-02,,,,,,,
0.036838856,0.004275125,9.21E-04,1.23E+00,,,,,,,
-0.001786423,0.00409146,8.93E-04,-6.04E-02,,,,,,,
0.00357924,0.00407594,8.66E-04,1.23E-01,,,,,,,
-0.021596988,0.00329805,8.54E-04,-7.44E-01,,,,,,,
0.029566626,0.004093988,8.55E-04,1.02E+00,,,,,,,
-0.011605035,0.003618308,8.33E-04,-4.05E-01,,,,,,,
-0.013202641,0.003108633,8.13E-04,-4.66E-01,,,,,,,
-0.045205757,0.001644707,8.50E-04,-1.55E+00,,,,,,,
0.009290541,0.001876376,8.27E-04,3.24E-01,,,,,,,
-0.004419192,0.00168562,8.03E-04,-1.56E-01,,,,,,,
0.035087719,0.002697704,8.16E-04,1.23E+00,,,,,,,
-0.001633653,0.002566463,7.91E-04,-5.83E-02,,,,,,,
-0.00756801,0.002259389,7.69E-04,-2.74E-01,,,,,,,
-0.012502562,0.001812102,7.50E-04,-4.57E-01,,,,,,,
0,0.001757195,7.27E-04,0.00E+00,,,,,,,
0.046894804,0.003124865,7.72E-04,1.70E+00,,,,,,,
-0.017150928,0.002510508,7.58E-04,-6.26E-01,,,,,,,
0.00061589,0.002453101,7.35E-04,2.28E-02,,,,,,,
0.023184243,0.003081255,7.29E-04,8.65E-01,,,,,,,
0.03251546,0.003973111,7.39E-04,1.21E+00,,,,,,,
0.016702272,0.004358805,7.25E-04,6.29E-01,,,,,,,
-0.003629417,0.004116762,7.03E-04,-1.39E-01,,,,,,,
0.012078221,0.004357994,6.86E-04,4.68E-01,,,,,,,
-0.000188466,0.004220236,6.65E-04,-7.41E-03,,,,,,,
-0.009990575,0.003789649,6.48E-04,-3.97E-01,,,,,,,
0.002678913,0.003755993,6.29E-04,1.08E-01,,,,,,,
-0.002658564,0.003561632,6.10E-04,-1.09E-01,,,,,,,
-0.002678401,0.003372559,5.92E-04,-1.11E-01,,,,,,,
-0.02259238,0.002585822,5.89E-04,-9.36E-01,,,,,,,
-0.017042116,0.001991095,5.80E-04,-7.10E-01,,,,,,,
0.002590674,0.002009262,5.63E-04,1.10E-01,,,,,,,
0.008745776,0.002213379,5.48E-04,3.75E-01,,,,,,,
0.006502463,0.002343338,5.33E-04,2.83E-01,,,,,,,
-0.034651527,0.001222393,5.53E-04,-1.48E+00,,,,,,,
-0.013384709,0.000779798,5.42E-04,-5.75E-01,,,,,,,
0.01336074,0.001161001,5.31E-04,5.81E-01,,,,,,,
0.025760649,0.00190637,5.35E-04,1.12E+00,,,,,,,
0.00276844,0.001932491,5.19E-04,1.22E-01,,,,,,,
0.001774798,0.001927713,5.03E-04,7.94E-02,,,,,,,
-0.001574803,0.001821587,4.88E-04,-7.15E-02,,,,,,,
0.013998423,0.002190545,4.79E-04,6.43E-01,,,,,,,
0,0.002124171,4.65E-04,0.00E+00,,,,,,,
-0.007440177,0.001834371,4.52E-04,-3.51E-01,,,,,,,
-0.018841167,0.001207903,4.49E-04,-8.90E-01,,,,,,,
-0.01610572,0.0006833,4.43E-04,-7.65E-01,,,,,,,
0.001888772,0.000719826,4.30E-04,9.11E-02,,,,,,,
0.001256808,0.000736096,4.17E-04,6.16E-02,,,,,,,
0.025941423,0.001499818,4.25E-04,1.26E+00,,,,,,,
0.006525285,0.001652089,4.13E-04,3.22E-01,,,,,,,
0.037074554,0.00272539,4.42E-04,1.78E+00,,,,,,,
0.013674546,0.003057149,4.35E-04,6.63E-01,,,,,,,
0.000192715,0.002970357,4.22E-04,9.49E-03,,,,,,,
0.010789981,0.003207292,4.12E-04,5.38E-01,,,,,,,
0.000381243,0.003121662,4.00E-04,1.93E-02,,,,,,,
-0.000190549,0.003021302,3.88E-04,-9.79E-03,,,,,,,
0.032208881,0.003905686,4.07E-04,1.63E+00,,,,,,,
0.011447563,0.004134205,3.99E-04,5.86E-01,,,,,,,
0.003103322,0.004102969,3.87E-04,1.61E-01,,,,,,,
0.000181984,0.003984163,3.75E-04,9.60E-03,,,,,,,
-0.00363901,0.003753181,3.65E-04,-1.94E-01,,,,,,,
0.014243974,0.004071052,3.60E-04,7.69E-01,,,,,,,
0.000900252,0.003974977,3.49E-04,4.93E-02,,,,,,,
0.012772081,0.004241529,3.43E-04,7.08E-01,,,,,,,
0.013676732,0.004527416,3.38E-04,7.67E-01,,,,,,,
-0.008410724,0.00413539,3.30E-04,-4.75E-01,,,,,,,
-0.015197031,0.003549618,3.27E-04,-8.57E-01,,,,,,,
0.020814642,0.004072748,3.30E-04,1.17E+00,,,,,,,
0.004218668,0.004077169,3.21E-04,2.42E-01,,,,,,,
-0.015578505,0.003481602,3.19E-04,-8.90E-01,,,,,,,
0.014224751,0.00380712,3.15E-04,8.20E-01,,,,,,,
0.008941094,0.003962679,3.08E-04,5.23E-01,,,,,,,
-0.016681147,0.003337171,3.07E-04,-9.70E-01,,,,,,,
-0.030747482,0.002304406,3.26E-04,-1.72E+00,,,,,,,
0.01349134,0.00264337,3.22E-04,7.60E-01,,,,,,,
0.009534089,0.002852159,3.15E-04,5.44E-01,,,,,,,
0.010691376,0.003089687,3.09E-04,6.18E-01,,,,,,,
0.023448519,0.00370656,3.16E-04,1.35E+00,,,,,,,
-0.001205857,0.003557714,3.07E-04,-7.03E-02,,,,,,,
0.004311832,0.003580564,2.98E-04,2.55E-01,,,,,,,
0.001030397,0.003503294,2.89E-04,6.19E-02,,,,,,,
-0.00085778,0.003371153,2.80E-04,-5.23E-02,,,,,,,
-0.005666209,0.003097321,2.73E-04,-3.49E-01,,,,,,,
-0.012778449,0.002616285,2.69E-04,-7.89E-01,,,,,,,
-0.024838202,0.001784414,2.80E-04,-1.49E+00,,,,,,,
-0.004843049,0.001583602,2.72E-04,-2.95E-01,,,,,,,
0.010454218,0.001852382,2.67E-04,6.44E-01,,,,,,,
0.012843382,0.002185409,2.64E-04,7.97E-01,,,,,,,
0,0.002119191,2.56E-04,0.00E+00,,,,,,,
0.014326141,0.002489062,2.55E-04,9.09E-01,,,,,,,
0.015693112,0.002889144,2.54E-04,1.00E+00,,,,,,,
0.014248927,0.003233346,2.53E-04,9.15E-01,,,,,,,
-0.000505817,0.003120049,2.45E-04,-3.30E-02,,,,,,,
0.007958009,0.003266639,2.40E-04,5.26E-01,,,,,,,
0.009407022,0.003452693,2.35E-04,6.30E-01,,,,,,,
0.021634215,0.004003593,2.42E-04,1.44E+00,,,,,,,
0.001136179,0.00391671,2.35E-04,7.67E-02,,,,,,,
-0.000488202,0.003783242,2.28E-04,-3.34E-02,,,,,,,
-0.000651254,0.003648876,2.21E-04,-4.52E-02,,,,,,,
0.008145976,0.003785139,2.16E-04,5.73E-01,,,,,,,
-0.008726568,0.003406034,2.12E-04,-6.17E-01,,,,,,,
-0.023312683,0.002596457,2.22E-04,-1.59E+00,,,,,,,
-0.00283759,0.002431805,2.15E-04,-1.96E-01,,,,,,,
0.022430532,0.003037767,2.24E-04,1.53E+00,,,,,,,
-0.006548788,0.002747294,2.19E-04,-4.51E-01,,,,,,,
-0.00626236,0.002474301,2.13E-04,-4.35E-01,,,,,,,
-0.031011609,0.001459678,2.36E-04,-2.03E+00,,,,,,,
-0.009755263,0.001119866,2.32E-04,-6.43E-01,,,,,,,
0.017974421,0.001630559,2.34E-04,1.18E+00,,,,,,,
0.016808149,0.00209044,2.36E-04,1.10E+00,,,,,,,
0.001669728,0.002077692,2.29E-04,1.11E-01,,,,,,,
0.011668611,0.002368297,2.26E-04,7.86E-01,,,,,,,
0.008732905,0.002561145,2.21E-04,5.96E-01,,,,,,,
-0.000326691,0.002473643,2.15E-04,-2.26E-02,,,,,,,
-0.004575163,0.002260064,2.09E-04,-3.20E-01,,,,,,,
0.017892318,0.002733722,2.12E-04,1.25E+00,,,,,,,
0.000483793,0.002665549,2.06E-04,3.43E-02,,,,,,,
-0.009832366,0.002286862,2.03E-04,-7.00E-01,,,,,,,
0.005534755,0.002385273,1.97E-04,4.00E-01,,,,,,,
-0.006313745,0.002121693,1.93E-04,-4.60E-01,,,,,,,
-0.018409906,0.001499585,1.97E-04,-1.32E+00,,,,,,,
0.01659751,0.001957053,1.99E-04,1.19E+00,,,,,,,
-0.018285714,0.001343697,2.03E-04,-1.29E+00,,,,,,,
-0.010976218,0.000970403,2.01E-04,-7.76E-01,,,,,,,
-0.014461073,0.00050283,2.01E-04,-1.02E+00,,,,,,,
-0.03412387,-0.000546359,2.30E-04,-2.25E+00,,,,,,,
0.018371312,2.6846E-05,2.34E-04,1.20E+00,,,,,,,
-0.025498699,-0.000746578,2.46E-04,-1.63E+00,,,,,,,
-0.000711997,-0.00074553,2.39E-04,-4.61E-02,,,,,,,
0.011578197,-0.000372121,2.36E-04,7.54E-01,,,,,,,
-0.006691319,-0.000563593,2.30E-04,-4.42E-01,,,,,,,
0.025704662,0.000232335,2.43E-04,1.65E+00,,,,,,,
-0.001036986,0.000193875,2.36E-04,-6.76E-02,,,,,,,
0.019723183,0.000785613,2.40E-04,1.27E+00,,,,,,,
-0.004241602,0.000633288,2.33E-04,-2.78E-01,,,,,,,
0.006645084,0.000815446,2.28E-04,4.41E-01,,,,,,,
-0.017095464,0.000272745,2.30E-04,-1.13E+00,,,,,,,
0.00809368,0.000509719,2.25E-04,5.40E-01,,,,,,,
0.025281859,0.001260315,2.37E-04,1.65E+00,,,,,,,
-0.000833056,0.001196886,2.30E-04,-5.51E-02,,,,,,,
-0.0003335,0.001150515,2.23E-04,-2.24E-02,,,,,,,
-0.0235196,0.000403011,2.33E-04,-1.54E+00,,,,,,,
-0.002391527,0.000318336,2.26E-04,-1.59E-01,,,,,,,
0.017294521,0.000832715,2.28E-04,1.15E+00,,,,,,,
-0.004376368,0.00067488,2.22E-04,-2.94E-01,,,,,,,
0.000169062,0.000659553,2.15E-04,1.15E-02,,,,,,,
0,0.000639569,2.09E-04,0.00E+00,,,,,,,
-0.03025693,-0.000296595,2.30E-04,-1.99E+00,,,,,,,
0.009586892,2.87458E-06,2.26E-04,6.38E-01,,,,,,,
0.01605663,0.000489303,2.27E-04,1.07E+00,,,,,,,
0.012064571,0.000840034,2.25E-04,8.06E-01,,,,,,,
-0.012760242,0.000427946,2.23E-04,-8.55E-01,,,,,,,
0.025680272,0.001193091,2.36E-04,1.68E+00,,,,,,,
-0.00033162,0.001146892,2.29E-04,-2.20E-02,,,,,,,
-0.010283629,0.000800548,2.25E-04,-6.86E-01,,,,,,,
0.000335177,0.000786447,2.18E-04,2.27E-02,,,,,,,
-0.00235492,0.000691263,2.12E-04,-1.62E-01,,,,,,,
0.00809307,0.000915538,2.07E-04,5.63E-01,,,,,,,
0.013659837,0.00130169,2.07E-04,9.54E-01,,,,,,,
-0.001314708,0.001222414,2.01E-04,-9.32E-02,,,,,,,
0.006939855,0.001395652,1.96E-04,4.98E-01,,,,,,,
-0.007384312,0.001129619,1.92E-04,-5.35E-01,,,,,,,
0.006447347,0.001290746,1.87E-04,4.73E-01,,,,,,,
0.009855453,0.001550257,1.84E-04,7.31E-01,,,,,,,
0.011223162,0.001843346,1.83E-04,8.38E-01,,,,,,,
0.012063696,0.002153022,1.81E-04,9.07E-01,,,,,,,
0.005403687,0.002251518,1.77E-04,4.12E-01,,,,,,,
-0.0014227,0.002140189,1.72E-04,-1.10E-01,,,,,,,
-0.001899636,0.002017782,1.66E-04,-1.49E-01,,,,,,,
0.000317209,0.001966255,1.61E-04,2.53E-02,,,,,,,
-0.010781671,0.001579993,1.60E-04,-8.59E-01,,,,,,,
0.021477801,0.002182896,1.69E-04,1.67E+00,,,,,,,
-0.002039856,0.002054947,1.64E-04,-1.61E-01,,,,,,,
-0.000157233,0.001987918,1.59E-04,-1.26E-02,,,,,,,
0.005032238,0.002080161,1.55E-04,4.10E-01,,,,,,,
0.006415271,0.002211515,1.52E-04,5.29E-01,,,,,,,
-0.004975124,0.001993759,1.48E-04,-4.15E-01,,,,,,,
-0.00671875,0.00172977,1.45E-04,-5.64E-01,,,,,,,
0.008179959,0.001925211,1.42E-04,6.95E-01,,,,,,,
0.007645499,0.002098536,1.40E-04,6.57E-01,,,,,,,
-0.014245897,0.001603299,1.42E-04,-1.21E+00,,,,,,,
0,0.001554719,1.37E-04,0.00E+00,,,,,,,
0.015394282,0.001974058,1.40E-04,1.32E+00,,,,,,,
-0.01299505,0.001520494,1.41E-04,-1.10E+00,,,,,,,
-0.019592476,0.000880771,1.49E-04,-1.61E+00,,,,,,,
-0.014708233,0.000408424,1.51E-04,-1.20E+00,,,,,,,
-0.000811293,0.000371467,1.46E-04,-6.71E-02,,,,,,,
-0.008119519,0.00011419,1.44E-04,-6.77E-01,,,,,,,
0.009986902,0.000413333,1.42E-04,8.37E-01,,,,,,,
-0.018479494,-0.000159119,1.48E-04,-1.52E+00,,,,,,,
-0.007431874,-0.000379484,1.46E-04,-6.16E-01,,,,,,,
0.009317804,-8.56561E-05,1.44E-04,7.77E-01,,,,,,,
0.009231784,0.000196662,1.42E-04,7.75E-01,,,,,,,
-0.000653381,0.000170906,1.38E-04,-5.57E-02,,,,,,,
-0.034488395,-0.000879271,1.70E-04,-2.65E+00,,,,,,,
-0.001185035,-0.000888535,1.65E-04,-9.26E-02,,,,,,,
-0.005084746,-0.001015681,1.60E-04,-4.03E-01,,,,,,,
0.009028961,-0.000711328,1.58E-04,7.20E-01,,,,,,,
0.0005065,-0.000674428,1.53E-04,4.10E-02,,,,,,,
0.01923726,-7.11036E-05,1.60E-04,1.52E+00,,,,,,,
0.012417219,0.000307293,1.60E-04,9.83E-01,,,,,,,
0,0.000297982,1.55E-04,0.00E+00,,,,,,,
0.011774325,0.000645715,1.54E-04,9.49E-01,,,,,,,
0.009697753,0.000919992,1.52E-04,7.88E-01,,,,,,,
0.005602689,0.001061877,1.49E-04,4.61E-01,,,,,,,
0.003024514,0.001121345,1.45E-04,2.53E-01,,,,,,,
0.002539279,0.001164309,1.40E-04,2.15E-01,,,,,,,
-0.009339877,0.000846032,1.39E-04,-7.95E-01,,,,,,,
0.003835091,0.0009366,1.35E-04,3.31E-01,,,,,,,
0.002069405,0.000970924,1.31E-04,1.81E-01,,,,,,,
-0.0025417,0.000864492,1.27E-04,-2.26E-01,,,,,,,
0.019748368,0.001436673,1.35E-04,1.71E+00,,,,,,,
0.011713259,0.001748054,1.35E-04,1.02E+00,,,,,,,
0.003087373,0.001788635,1.31E-04,2.73E-01,,,,,,,
0.00307787,0.001827699,1.28E-04,2.76E-01,,,,,,,
0.019331083,0.002358051,1.35E-04,1.70E+00,,,,,,,
0.002870524,0.002373579,1.31E-04,2.56E-01,,,,,,,
0.00406749,0.002424905,1.28E-04,3.68E-01,,,,,,,
0.008402101,0.002606014,1.26E-04,7.69E-01,,,,,,,
0.002678173,0.0026082,1.23E-04,2.49E-01,,,,,,,
0.00089034,0.002556149,1.19E-04,8.40E-02,,,,,,,
-0.004002965,0.002357408,1.16E-04,-3.81E-01,,,,,,,
0.007740399,0.002520513,1.14E-04,7.46E-01,,,,,,,
