Date,310.00,320.00,330.00,340.00,350.00,360.00,370.00,380.00,390.00,400.00,410.00,420.00,430.00
7/22/2016,9.00,11.88,15.25,19.38,24.25,29.63,35.50,41.63,48.25,55.13,62.50,70.25,78.38
7/21/2016,9.25,12.25,15.75,20.00,24.88,30.38,36.38,42.63,49.25,56.25,63.63,71.50,79.63
7/20/2016,8.75,11.63,15.13,19.25,24.00,29.38,35.25,41.38,47.88,54.75,62.13,69.88,78.00
7/19/2016,9.00,11.88,15.38,19.50,24.13,29.25,35.00,41.00,47.63,54.38,61.75,69.25,77.13
7/18/2016,7.13,9.63,12.63,16.25,20.38,25.00,30.13,35.75,41.75,48.13,54.88,62.13,69.50
7/15/2016,8.00,10.75,14.00,17.88,22.25,27.13,32.63,38.50,44.75,51.50,58.38,65.75,73.38
7/14/2016,7.38,10.00,13.13,16.63,20.63,25.25,30.25,35.75,41.75,48.13,54.88,62.00,69.38
7/13/2016,7.13,9.50,12.50,15.88,19.88,24.38,29.38,34.63,40.38,46.63,53.38,60.25,67.75
7/12/2016,7.88,10.50,13.75,17.38,21.50,26.25,31.50,37.00,42.88,49.50,56.25,63.50,71.00
7/11/2016,8.50,11.38,14.75,18.63,23.00,27.88,33.13,39.00,45.13,51.88,58.88,66.38,73.88
7/8/2016,7.50,10.13,13.25,16.88,21.00,25.50,30.63,36.13,42.13,48.50,55.38,62.50,70.00
7/7/2016,9.25,12.25,15.75,19.88,24.38,29.50,35.00,41.00,47.38,54.25,61.38,68.88,76.63
7/6/2016,9.75,12.88,16.38,20.38,25.00,30.00,35.50,41.50,47.88,54.75,62.00,69.50,77.38
7/5/2016,7.63,10.38,13.63,17.50,22.00,27.00,32.50,38.38,44.50,51.13,57.88,65.13,72.63
7/1/2016,7.88,10.50,13.63,17.25,21.38,25.88,30.75,36.13,42.00,48.13,54.88,61.75,69.25
6/30/2016,7.88,10.50,13.63,17.25,21.38,25.88,30.75,36.13,42.00,48.25,54.88,61.88,69.25
6/29/2016,8.00,10.63,13.75,17.38,21.50,26.00,31.00,36.38,42.25,48.50,55.25,62.25,69.63
6/28/2016,6.75,9.13,12.00,15.25,19.00,23.13,27.75,32.88,38.38,44.38,50.75,57.63,64.63
6/27/2016,6.50,8.63,11.25,14.38,18.00,22.00,26.50,31.50,37.00,42.88,49.13,55.88,62.75
6/24/2016,6.50,8.50,11.00,14.00,17.50,21.63,26.25,31.38,37.00,43.00,49.13,55.75,62.75
6/23/2016,6.25,8.38,10.75,13.75,17.13,21.00,25.38,30.25,35.63,41.50,47.63,54.25,61.13
6/22/2016,6.00,7.88,10.25,13.00,16.38,20.25,24.63,29.63,35.00,40.75,46.75,53.25,59.88
6/21/2016,5.75,7.50,9.63,12.25,15.25,18.75,22.88,27.50,32.50,38.00,43.88,49.88,56.50
